Pseudo Rapidity of 0n0n:	Pseudo Rapidity of 0nXn:	Pseudo Rapidity of XnXn:
-4.96645	-6.68331	
-4.81211	-6.51058	
5.11932	7.35914	
-5.21078	6.82308	
-6.71423	6.52495	
4.65499	7.36245	
5.11484	-7.19093	
5.3014	-5.77665	
4.74392	6.70329	
4.7952	4.96512	
-3.72041	-6.64893	
4.46804	-5.00854	
-3.39745	5.15349	
-2.74077	5.30888	
1.12806	-6.38446	
-6.50945	-5.88939	
-3.34467	5.3758	
5.23857	-4.75978	
5.35785	5.79341	
-1.10442	-6.2234	
-3.34256	-6.80767	
-3.88152	-6.18173	
5.36091	6.61981	
-5.34162	6.61048	
5.56394	-7.31728	
-5.53288	6.51141	
-5.30101	6.16798	
5.23227	4.33736	
-4.95689	5.57482	
-5.39853	-6.20616	
5.85842	-5.84517	
-3.28008	-4.70708	
2.50448	-6.06567	
-4.72232	-6.53945	
-4.94906	3.76428	
-3.80302	5.65622	
-4.31997	7.23716	
-4.27613	-5.82363	
-3.95898	-5.71449	
3.85135	3.25841	
5.31285	6.53471	
3.90787	-6.01278	
5.12038	6.76231	
-4.65006	-6.11611	
3.40833	-6.98839	
-4.23774	5.43452	
-4.47521	4.01867	
4.0674	-4.40555	
4.47	7.32293	
4.22461	6.71526	
-4.58592	-5.7254	
4.08498	-6.1286	
-3.32785	6.86538	
3.62541	6.10283	
-3.13168	-7.54593	
2.39395	-6.51343	
2.48792	-5.48219	
-2.41409	-5.30072	
2.27624	6.16883	
2.89868	5.76378	
4.33824	5.31797	
-4.90969	-4.47149	
3.15425	-4.18591	
-2.0631	6.25332	
1.7071	4.70424	
-3.52069	7.9601	
-0.0815719	-7.17258	
-1.65497	-5.00697	
3.56219	3.46716	
-3.48067	6.19297	
3.46366	-6.09445	
-4.20657	5.4539	
-4.50676	-5.55416	
3.38058	6.05178	
-3.6116	-3.69898	
4.07403	7.77042	
-0.553371	3.46682	
-3.18987	-0.192897	
-3.92273	6.95874	
-3.4096	5.60864	
2.28217	-5.34603	
2.82187	5.36075	
3.63689	3.64242	
-4.02429	6.70232	
-3.63503	-6.14778	
-3.40114	4.88112	
0.208494	5.29799	
0.101321	7.13954	
3.21175	-7.4819	
-3.60016	-6.57791	
-4.53312	-4.71092	
3.15218	-6.14909	
-4.13657	6.60401	
-4.07815	6.6671	
4.14406	-7.46902	
4.1797	-4.79379	
2.38297	-6.57029	
-2.18308	7.00008	
-3.39398	6.13656	
2.96431	-5.71293	
1.5457	-6.04445	
4.51406	-6.96562	
-3.52153	6.78144	
2.40946	-7.03351	
-0.784283	6.44688	
0.739176	-6.63917	
-2.73757	-6.39823	
0.372115	6.76075	
0.388717	-5.96563	
-3.86968	-6.14062	
3.97731	-5.57195	
-3.74464	-6.91003	
4.18798	-5.82818	
-3.27798	6.60283	
-3.13966	5.60951	
3.17381	5.62304	
-4.60694	-6.08785	
2.632	-7.4535	
4.95075	-6.93505	
-4.25342	4.59268	
4.18656	4.59083	
4.1839	6.55699	
4.15534	5.37669	
-3.97535	-5.60001	
3.72449	-5.47274	
4.44757	2.72163	
-3.32783	4.97308	
-2.90398	5.52266	
4.27253	5.50591	
2.45527	6.63722	
3.02505	4.99681	
2.17044	-5.04312	
-1.30394	3.88975	
4.97784	-3.02894	
-4.56765	2.72239	
-3.25886	-4.15942	
-2.93109	-7.19789	
-2.76551	-5.88601	
2.80228	-6.26205	
5.09124	-5.93662	
3.81833	-5.84122	
3.43347	5.81079	
-3.74987	-6.01393	
-4.0676	-4.89869	
-4.44334	-7.63553	
-5.49039	6.43478	
4.74871	-6.54874	
-5.00759	-6.7993	
4.85427	6.21834	
4.71028	6.50775	
-5.05574	-6.94863	
4.96372	-7.08771	
-5.13051	6.03852	
5.02214	7.11415	
-4.83737	7.29419	
-5.1221	5.76649	
-4.66059	6.22077	
-4.94518	3.49211	
-4.86964	-6.73098	
-5.01411	6.13601	
-4.71853	5.04024	
-4.83809	5.35817	
-4.88184	-6.10633	
-5.43588	4.70927	
4.99253	5.76856	
4.43738	-5.30183	
-4.66449	-5.31736	
-4.33428	-6.61395	
-4.3236	5.97479	
-5.86671	-6.4744	
5.29116	6.94678	
-5.23475	-4.73867	
-5.24104	-4.69565	
4.75275	-6.95193	
-4.82919	-6.48183	
-5.13882	-5.39653	
-4.96047	7.09906	
4.76442	-7.51369	
-5.24929	-6.55322	
4.92616	7.35712	
-5.21162	-7.00195	
-4.91277	-7.28351	
5.58943	-6.60635	
-3.06486	6.30383	
-3.53465	7.1147	
-4.86094	-7.59706	
-5.75953	-7.10512	
-6.07112	5.97272	
1.78255	-6.69379	
2.05843	-6.76997	
7.22935	-6.49726	
5.52166	-6.48466	
7.13493	6.33453	
-5.8705	-5.67738	
4.5831	5.73661	
4.32057	-6.70816	
4.20128	8.07244	
6.26827	-6.22619	
-4.65983	5.85038	
-6.4974	-6.50839	
-2.629	6.09586	
-4.97506	5.00544	
-4.96899	5.63604	
-5.34516	6.34915	
-8.11282	7.00899	
-6.58929	5.26264	
6.77001	6.61716	
5.30192	-6.02016	
2.48283	6.74652	
7.07742	6.73778	
5.94951	-5.51345	
6.97621	-6.86408	
4.57827	7.04118	
-4.61393	6.23163	
-4.3048	-5.39898	
6.33747	-6.86871	
6.30507	6.51685	
-5.74562	7.044	
7.57145	-6.51116	
-3.6849	-6.56747	
-4.4536	6.96181	
7.49042	7.34628	
-6.549	6.25589	
-5.14932	-6.84287	
5.19442	-6.52836	
5.12507	-5.51533	
-5.30978	-6.85921	
-7.41105	6.59424	
-6.15975	7.29844	
-6.93558	6.55568	
-7.77065	7.39915	
-6.54409	7.75951	
6.62977	4.40085	
6.71905	-6.93048	
-7.332	5.6847	
6.87839	-5.78347	
-7.82537	-6.36038	
-6.76543	5.81354	
-7.60876	6.14669	
-8.08997	-5.05748	
7.6788	7.69563	
7.12219	-7.16938	
7.67034	7.26069	
-7.30416	-7.24581	
-7.48445	-7.92318	
7.27542	-7.18217	
-7.79006	7.69253	
-7.90026	7.14423	
8.3244	6.68673	
7.71312	7.7986	
-7.79624	-7.17903	
-7.27495	-7.06466	
7.27719	6.76779	
7.69775	-6.9536	
7.0681	7.12993	
-7.86906	7.75431	
7.6581	4.54881	
-7.52574	-6.61156	
-7.50337	-5.26932	
7.69855	-7.0641	
-7.67343	-6.16315	
-8.4599	-7.0278	
7.09891	-7.41522	
7.45877	-6.41922	
-7.30931	-8.13478	
-7.32218	7.07155	
-7.35193	-7.18515	
-8.11098	-7.17424	
-7.84827	6.92474	
7.45445	-6.71728	
-7.64986	-7.79759	
-8.53167	6.80047	
-8.40626	-7.06852	
7.67424	6.57617	
-7.55064	7.46079	
-7.4576	-7.28212	
-7.70534	-7.04818	
-7.07157	7.1943	
7.06942	6.82752	
-7.31804	6.62522	
-7.38489	8.25284	
-7.66488	8.41429	
7.41431	7.5519	
7.15014	8.11197	
7.15535	-6.39131	
7.2029	-4.33796	
-7.52387	-4.13438	
-7.16615	5.86691	
6.55195	5.5863	
-6.90018	-5.68619	
6.8713	-7.14882	
7.47472	-0.85059	
7.05133	4.31515	
7.0778	-6.1884	
-7.35528	-6.43087	
-8.13506	6.40014	
7.15334	4.97684	
6.65857	5.7265	
-7.45135	-6.53793	
7.06485	5.64754	
-6.93608	7.05139	
-6.64837	4.62055	
-6.75288	6.06159	
7.39388	4.79443	
7.26301	3.15778	
-6.90068	6.73922	
-6.63171	-5.707	
-6.86178	5.04293	
-6.83463	-5.6883	
-6.76721	-6.35181	
-6.86016	6.09527	
-6.69892	-6.40667	
-8.3823	-5.47115	
6.90385	6.9401	
6.67695	-5.40488	
5.69201	-5.74459	
-5.54106	-6.11529	
5.85491	-5.89436	
-6.17575	5.45523	
-6.84212	-5.18327	
5.80335	-5.76397	
-6.35765	-7.58437	
4.96614	6.49946	
7.49556	-7.01334	
-2.29039	-7.19951	
7.09716	-7.31022	
-6.82588	8.54069	
5.21883	6.22157	
4.26918	-6.1909	
-6.55843	6.90483	
-4.68653	7.77601	
3.85765	-6.90508	
-5.23903	-6.66014	
-5.90901	-7.04157	
5.20452	-7.06255	
-4.96701	-7.10701	
5.10302	7.27776	
-5.44777	6.12732	
5.17019	-6.82154	
5.18377	7.12135	
5.21829	7.78051	
-5.43672	7.51695	
6.31273	6.7769	
-5.44095	-7.16727	
-5.53381	6.70972	
5.12105	6.59303	
-5.09128	-6.20566	
5.53005	-6.16913	
5.79778	6.54326	
4.77239	7.35366	
4.64906	-6.70048	
5.09828	5.36248	
4.34985	7.89777	
4.95829	7.13038	
5.27577	-7.45211	
4.54457	-6.7181	
-4.40439	-7.20476	
5.21384	7.37066	
4.92888	6.54942	
4.33833	-6.04556	
3.9363	6.89119	
-5.84642	-7.46794	
-0.592597	-6.80213	
-3.54657	-7.10888	
-3.36272	-6.989	
-4.08111	-7.25839	
4.55694	-7.3105	
-5.58747	-7.22093	
-4.94022	-6.95114	
-4.78196	-7.44687	
-3.85569	7.40931	
-3.19315	7.40234	
-4.1609	-8.02634	
5.09678	-7.4986	
-4.67607	-7.77659	
4.48198	-7.43144	
-3.76937	-7.78898	
3.83905	-7.47909	
3.99387	7.38906	
-3.87283	-8.13888	
4.38434	7.662	
-4.00124	-7.44544	
3.75107	-7.7705	
3.97628	-7.87951	
4.78638	-7.71714	
2.81979	-7.79232	
-3.48029	8.53565	
-3.36697	7.10229	
-3.71955	7.15119	
-2.49005	-7.30375	
3.39729	7.48539	
3.48876	7.34619	
4.05937	7.90261	
-4.37491	7.35204	
-4.65091	-7.76755	
-4.38861	7.41226	
-4.39184	7.91875	
-4.48888	7.70242	
3.47714	-7.79491	
-2.41117	7.80896	
-2.90516	8.04475	
2.99498	-8.54616	
4.32705	-7.82905	
2.95463	-8.03115	
4.3197	-7.32565	
4.51561	7.49809	
-4.14883	7.2738	
-3.9634	-7.48261	
-3.98541	-8.16687	
3.08486	8.11393	
2.90463	7.94695	
3.76405	-8.49981	
-3.08598	7.4968	
5.69538	7.41993	
-3.23985	-7.49278	
-3.95227	8.13736	
4.79658	-7.83847	
-3.68326	7.28868	
-4.44674	7.36041	
-3.75981	7.1868	
-3.18756	7.17782	
-3.66878	8.07308	
-3.37404	-8.22417	
3.36517	7.3835	
-1.17862	6.72196	
-0.8775	-7.49538	
-1.02353	-7.27742	
5.08088	-7.12498	
-6.94576	-7.06371	
8.56343	7.35441	
-6.44029	-7.15686	
-5.07964	7.19222	
-5.82293	-6.6445	
5.90795	6.81654	
7.40774	-7.81166	
-4.83011	-7.37149	
-7.56841	-6.90675	
-6.14013	-6.81532	
5.84397	-7.25424	
5.22038	6.98102	
4.58627	-7.1258	
5.66658	-7.0847	
-7.1666	7.08468	
-7.73564	-7.72106	
-6.82054	-7.47668	
3.50114	6.84274	
-5.89382	-6.82475	
6.43416	-6.80938	
4.89186	-6.65706	
-5.34892	-6.5499	
5.03893	-7.21307	
-0.793215	7.32833	
0.916807	8.02962	
-4.87737	8.18665	
-4.94722	7.30855	
-4.85325	7.43718	
5.8731	-6.83418	
-5.58258	-7.42605	
5.70149	7.60864	
5.55725	7.54078	
5.24032	-6.7554	
4.94942	8.00541	
5.11913	-7.17134	
5.24525	-7.02717	
5.5479	-7.15411	
4.9683	7.68673	
4.83902	-7.85377	
-5.09063	-6.56515	
5.34092	-6.34646	
-5.01528	6.43241	
-3.42979	-6.57712	
3.80835	-7.21443	
2.80051	6.60932	
-4.91797	-7.9099	
-6.02985	-8.32345	
6.29148	8.03783	
5.07369	-6.46624	
5.04284	7.70185	
7.57109	-6.361	
6.33634	-5.85295	
6.41732	5.83726	
6.73496	-6.33313	
7.1322	8.1028	
4.53046	-6.31111	
3.3479	6.69148	
-5.26669	-7.07885	
-5.79635	-6.71492	
-5.53571	-6.81314	
6.75884	7.47425	
7.83514	-6.48399	
7.26879	5.98795	
-5.67764	-7.28675	
6.26433	-8.05449	
5.48493	8.07286	
-6.29712	6.19735	
-6.25807	6.19839	
3.78924	-7.43676	
3.85978	-6.63298	
3.6513	6.79165	
3.29802	5.49088	
-3.42814	-8.41698	
-1.27776	-6.0994	
-4.13107	6.90736	
3.61398	-6.61221	
3.02222	6.35557	
3.45584	6.57186	
3.44932	7.30534	
-3.63475	6.93309	
4.63165	-6.72722	
5.11682	-6.43932	
3.96608	6.60216	
-3.54082	-7.02634	
1.2386	5.95076	
-0.955934	-6.15431	
-3.40019	5.96322	
1.92326	-6.49589	
2.42656	-6.67699	
-1.66039	6.47554	
2.70211	6.03982	
-4.20551	-7.3814	
-1.45649	-7.00629	
-2.02843	-6.66021	
-4.07304	6.99196	
-3.82386	-5.24749	
-3.5255	-7.22835	
-1.35693	-5.87503	
1.82729	-6.69772	
-2.8125	-6.3183	
-2.09288	6.71209	
4.53611	6.5968	
-3.0051	-8.37186	
-3.7144	1.79949	
-4.00178	-7.09299	
-2.47303	7.84941	
5.13735	7.22456	
-1.85046	6.68982	
-2.94038	5.20205	
-3.50087	6.08168	
0.451134	-5.99585	
-2.57724	6.71136	
1.18517	-6.14056	
-3.18417	-4.40089	
3.40982	6.9434	
-3.26214	7.03455	
-3.20768	4.51718	
-2.79072	-7.08668	
-4.0015	3.65819	
-6.7973	-8.06638	
4.37073	-5.91165	
-3.48152	-6.32043	
-3.55217	6.60102	
-1.3309	-7.00973	
-1.13689	-6.3342	
0.0819896	-5.41087	
3.59503	-6.40215	
1.32875	7.47659	
-2.63144	8.30676	
2.46482	5.80144	
-2.08013	-7.01095	
-3.1688	-6.47633	
-1.42507	6.30083	
-3.28851	-5.50079	
-2.9434	6.43174	
2.95068	5.90641	
4.26554	5.53115	
3.85738	-6.80633	
4.81165	-5.86142	
-1.78677	6.48208	
1.21706	7.13086	
-0.56666	8.5126	
-2.46392	7.35896	
1.76949	3.68994	
2.12196	-4.23364	
3.84332	-4.35072	
3.88232	5.58643	
0.0737231	4.97822	
-0.291525	6.48694	
-1.93035	4.56082	
-5.93413	4.67121	
-1.81298	4.6145	
-8.20154	-4.20747	
5.71018	-5.13705	
-3.57715	-5.00649	
-5.1971	-4.73984	
-5.26985	4.3887	
6.7782	-4.94964	
-5.80958	-4.17606	
-6.44178	-5.93928	
6.67374	-5.92673	
-3.67195	5.54321	
-2.20445	4.06206	
-2.12672	-2.96937	
-2.27185	5.62437	
-2.4411	4.82075	
5.20421	4.82534	
4.09249	3.93022	
-4.70717	-5.17137	
4.75628	5.61387	
-5.72929	6.24055	
-5.89974	-6.42965	
-6.33542	-5.52945	
-5.97103	-6.29792	
7.02427	4.34481	
-5.90692	5.90316	
-6.31192	-8.25417	
6.59482	-7.84643	
-7.47461	5.92195	
-5.65627	-3.76093	
-7.59904	5.67586	
5.54656	-5.63559	
6.34844	-3.55945	
-5.42303	4.42993	
6.28686	5.36578	
5.20456	6.558	
6.5916	-5.99329	
-5.99594	6.30791	
2.42611	7.02061	
3.46453	4.72097	
-5.54155	8.1117	
-5.44943	6.82444	
6.05175	7.65941	
7.62695	5.5939	
-6.87527	5.26314	
-5.23698	-6.063	
-3.80108	5.40504	
-4.72932	-4.81499	
-1.9477	-5.71596	
-6.55653	2.93641	
5.72186	5.00723	
7.01733	6.97328	
-5.79006	-6.91437	
-5.65928	-6.59894	
5.25966	6.43912	
5.34977	6.7482	
5.46381	4.01422	
5.77888	-6.48858	
6.55531	4.95779	
5.72536	8.23304	
6.16889	-6.72864	
-5.86896	6.34381	
6.27846	-7.03465	
-6.61148	6.54651	
7.02512	-6.49415	
-6.27245	7.01914	
-5.97077	6.84401	
-5.87806	7.35267	
5.74134	-5.31233	
-6.39745	5.62064	
6.13523	-7.41492	
6.71931	-7.16088	
7.22381	6.73585	
6.98565	7.66199	
7.59257	6.07893	
-6.94255	6.57631	
5.63547	5.83445	
5.66427	6.54289	
7.16311	-7.12118	
7.32568	6.40682	
7.40231	-7.05232	
-4.38692	6.84906	
5.24966	7.47051	
6.70976	-7.293	
5.786	7.12972	
5.7905	5.27501	
-5.67045	-5.38609	
5.21723	6.57432	
2.98651	-7.6229	
-3.19861	7.22548	
-5.53322	7.14181	
5.02298	5.33868	
3.12675	-6.77245	
3.4362	6.54568	
4.65189	6.03581	
4.87919	6.21783	
5.63689	-5.5922	
2.23431	5.49856	
3.76448	-5.26177	
4.95865	4.49262	
5.48552	-4.68599	
-5.66397	5.64256	
5.38319	-4.68305	
-6.21838	-4.93907	
-4.1872	5.84219	
4.11134	5.45479	
-5.61757	4.99282	
5.26409	-4.59325	
5.13124	-5.58494	
5.47783	2.27016	
5.45214	4.93016	
-4.33202	6.31045	
3.7164	0.887697	
-3.99339	5.79474	
4.65008	-5.09898	
4.53433	-7.01207	
4.21405	8.11304	
5.54029	5.28161	
-6.38881	5.45115	
6.89844	5.17248	
5.94375	-6.07035	
1.62276	-5.3204	
-1.4837	-6.05215	
4.91454	-6.11242	
-4.87258	-5.56119	
2.05759	-5.05221	
4.92339	5.42103	
4.94242	5.02811	
-5.10693	-5.02448	
-5.95636	-4.71416	
-5.99511	5.70506	
5.31447	-4.89837	
-3.38285	4.31064	
-4.9409	4.52211	
-5.12074	4.43499	
7.77762	5.51476	
-6.48076	-5.38952	
-6.5444	-4.82437	
-5.5309	-4.77434	
-4.87697	4.78346	
-4.44353	-4.65503	
-4.01639	4.28481	
3.62749	-5.06839	
3.32212	3.64926	
-5.36976	-4.6193	
-4.10996	-3.90946	
4.49426	4.20426	
-4.64249	-5.02172	
4.70799	-5.07619	
7.27633	-4.59193	
7.26539	-4.66297	
6.05955	4.56804	
5.44166	4.96522	
5.06219	-3.65142	
-5.77897	-4.71219	
5.07261	-4.09511	
-4.42461	4.07299	
-5.87301	4.02284	
7.19622	-4.59424	
4.62911	3.56577	
4.20501	3.47182	
-5.83273	5.63569	
-6.09024	-3.16704	
5.39401	-4.09562	
-7.28057	-4.59243	
6.43734	-3.34631	
5.10472	-4.52702	
5.83381	-3.97334	
6.04629	3.76737	
-5.44258	3.93037	
-5.22872	4.22903	
5.7094	3.81083	
4.90237	-4.36919	
-5.33371	0.651623	
6.54975	-4.1407	
-5.91121	4.01942	
-5.92173	3.9572	
5.92446	-3.653	
6.5353	-3.31691	
5.09772	-3.34572	
-7.4512	2.44348	
-6.80327	2.95212	
-6.38087	3.65179	
7.02925	3.13816	
-5.89049	2.92779	
-7.10433	5.45197	
6.33568	3.93147	
6.63507	-3.87493	
7.14961	-4.80356	
7.04725	-7.93606	
6.45612	-2.25443	
-6.61242	-3.17563	
-6.73481	-6.58813	
6.85476	-6.4092	
-5.79993	-1.64812	
6.55677	3.95833	
5.13145	-2.61091	
-7.24631	-2.81064	
6.98748	-3.52656	
-6.92048	-3.46951	
-6.85976	-2.74356	
-6.98924	-4.11672	
-6.87701	-0.0750583	
-7.69091	-2.13046	
-6.72725	2.41024	
6.40161	1.93941	
-6.96962	-4.04027	
-7.63949	-4.45275	
7.15991	-2.17225	
-6.62188	3.74294	
-6.59168	1.74212	
-6.78196	1.65471	
-6.76772	2.98343	
-6.97746	-2.66953	
6.93747	-3.2238	
-7.13724	2.85933	
7.21439	4.52121	
6.10702	4.09068	
-7.70964	-2.40773	
-6.95034	3.59165	
8.26748	4.20245	
8.11035	4.59683	
7.24291	3.59348	
-6.14338	3.18082	
6.70733	2.7426	
7.08444	3.95831	
7.04365	3.0596	
7.95413	-2.63735	
-6.81163	-4.4803	
-6.72756	5.26241	
-6.49436	6.92747	
-6.67012	4.545	
7.96647	-6.48436	
-6.83085	7.08581	
-6.11939	3.76588	
-6.68718	-5.34341	
-6.73827	6.3854	
-7.40353	-6.35088	
-7.34051	4.50552	
-6.7757	6.52087	
-6.75637	-5.63445	
7.17217	-7.46324	
-7.09653	-6.86206	
7.2082	8.05745	
-7.43731	-5.6124	
-6.92059	5.5282	
-6.23786	-5.9462	
7.30091	-4.63153	
-6.77594	3.88941	
6.24644	5.49382	
6.3057	-6.98034	
6.08968	6.09933	
-7.81058	6.20426	
6.29371	-6.62214	
7.56985	6.66693	
7.26674	-3.14457	
6.66908	3.86994	
-7.29973	6.99477	
-6.4242	-6.13224	
-6.0372	6.67166	
-6.71654	-6.90816	
7.44879	-6.35874	
-5.99697	-6.20309	
6.94972	-5.66546	
6.86769	5.82397	
6.19481	5.92862	
6.30546	-6.87768	
5.74799	4.96958	
7.37433	5.02939	
-6.18825	-4.44171	
4.37829	-4.9379	
6.48901	3.46314	
-6.8944	-3.85161	
-6.89841	7.36939	
6.7849	4.44781	
-5.11349	-5.91551	
6.17658	5.81088	
-7.15002	-6.07441	
-6.52415	6.16674	
-8.23673	6.20007	
-6.91391	-5.54779	
-7.51931	-6.10245	
-6.66249	-5.51896	
-6.70862	5.15442	
-5.02057	6.01782	
-7.0429	-7.26936	
6.13905	-7.02356	
6.46745	8.20858	
-6.10762	5.97044	
-6.50423	5.02034	
4.06893	6.75883	
-3.97459	-5.83487	
4.18277	-5.65952	
-5.7979	5.74031	
5.13791	-5.32715	
4.90091	5.3183	
3.32914	5.25265	
3.35621	5.84334	
3.52201	-3.07477	
3.71499	10.1829	
-4.75954	8.76136	
4.59729	4.56352	
6.81491	7.07938	
6.07767	5.89461	
-4.16187	6.33439	
4.21014	6.74894	
6.74267	7.06079	
-6.16408	6.35908	
6.54644	6.23894	
-4.85617	4.46399	
4.42324	-8.09036	
-4.73665	-6.84759	
-5.52377	-6.52246	
5.2892	5.78086	
5.48476	-4.80351	
5.03526	4.93377	
4.65061	-4.47906	
5.79155	6.73676	
6.96422	6.58071	
6.73751	5.68207	
-5.4023	6.70717	
-5.82772	8.44275	
-6.06711	-4.05549	
-5.23659	-5.33108	
-5.68753	-7.87021	
-5.13322	7.07695	
5.62989	-5.48104	
-6.17108	6.02284	
6.5688	-6.46024	
6.97859	-7.162	
6.57524	6.45794	
-5.93552	7.2218	
6.15172	6.9751	
5.63626	-6.94949	
-6.52992	-4.63681	
6.05409	6.62719	
6.21368	6.84574	
7.84607	7.21963	
6.01517	4.92439	
6.67949	-4.97549	
6.97212	-5.08701	
-6.01335	-7.22808	
6.74085	-6.91851	
-7.25121	-5.85282	
6.92835	-5.83116	
7.28994	6.59177	
-7.15955	6.59407	
7.64774	-6.42202	
-7.14577	-6.44936	
7.3056	6.63556	
7.55482	-3.7164	
6.84501	4.66367	
7.26844	6.29442	
7.14618	7.06826	
-7.38489	-3.65719	
7.36575	6.35822	
7.31287	5.79672	
-7.08851	5.76212	
-7.5005	6.23565	
-8.40253	7.30746	
-8.06189	4.49118	
-7.55956	5.6275	
-7.6811	-7.06252	
7.56911	6.501	
-7.43918	6.13272	
7.63844	5.88268	
8.27895	5.80489	
-7.79988	5.53756	
-7.63648	-4.87252	
-7.42672	4.86735	
7.45772	6.88634	
6.9483	6.14791	
8.5552	6.16649	
-7.35966	-5.91113	
-7.64335	-6.22071	
6.68527	5.45576	
7.78172	6.96635	
7.16487	-6.60297	
7.51154	-7.17365	
6.05674	7.30809	
-6.81549	-6.9185	
7.3715	6.94113	
-7.64216	5.83375	
-6.49353	6.74709	
6.53865	7.52888	
-7.00448	7.22736	
7.15641	6.91771	
-6.80573	4.7053	
-6.42283	-5.70798	
6.21024	5.87821	
-7.35538	-6.18838	
6.66836	6.45737	
-6.55435	-4.78479	
6.32438	6.00505	
-6.74249	5.053	
7.0886	6.14921	
-7.38946	6.06439	
-7.26579	7.33794	
7.53854	-6.52374	
7.40547	5.80227	
7.51511	6.02656	
7.46441	7.89556	
-7.46461	6.49877	
7.14456	6.55804	
-7.5646	-7.20482	
-7.26035	-6.89392	
7.58012	-6.5987	
7.47454	6.82127	
-7.2772	-6.6866	
7.7692	-7.1382	
-7.46621	-7.57644	
7.52828	6.65984	
7.49657	7.22845	
7.32972	7.21662	
-7.47801	5.77509	
-7.8922	-5.57543	
7.33522	-5.54467	
7.30988	-7.08903	
7.7047	7.1337	
-7.31373	6.95443	
7.61774	-5.90938	
7.6335	-6.23046	
7.18929	6.55381	
-7.41513	7.46784	
-7.54024	5.81722	
-7.64069	-6.67121	
7.52196	-8.10154	
8.28024	6.88834	
8.03579	6.86613	
7.37095	-7.3794	
-7.49942	-7.29846	
-7.39985	-7.98016	
7.755	-7.8274	
7.73441	5.85155	
-7.9083	5.93768	
7.28795	6.0849	
-7.58351	5.49337	
7.56024	6.44666	
7.73899	-3.8845	
-7.96502	-6.21215	
7.10102	-6.72589	
8.24619	-6.57781	
-8.27922	6.77186	
-6.98196	-6.88492	
7.75898	-7.16765	
7.38479	6.46396	
-7.36683	5.02772	
7.56354	7.06514	
7.23354	6.01748	
7.42022	-4.53297	
-8.02767	-6.58675	
7.17939	-5.66796	
7.51955	-2.67687	
7.21159	-6.49761	
7.33115	6.06247	
7.28598	-6.13019	
-7.12374	-7.00208	
-7.20542	6.77604	
7.0632	5.56143	
-6.69318	6.3265	
-7.34746	-6.96886	
7.05271	-6.16588	
7.08938	-5.36247	
-7.34262	-5.84777	
-7.59266	5.09622	
-7.68277	5.74223	
7.5572	5.49413	
-7.5113	-7.12567	
7.34887	4.78271	
-7.7766	-5.95023	
7.5067	-6.10686	
-7.4047	-4.72694	
7.70763	-5.74023	
7.81096	6.55329	
-7.53929	5.94061	
7.16867	-6.59127	
-7.00586	5.77142	
7.44772	-3.95727	
7.22058	6.47649	
-6.90841	5.82508	
7.58812	6.09015	
-7.2962	-6.36337	
8.14857	-4.70572	
6.51047	5.10073	
7.31071	6.85758	
6.85385	5.95204	
-8.19437	-5.63259	
-7.39061	5.7413	
-7.7962	-5.6806	
7.88475	5.4469	
7.58298	5.73638	
8.26529	5.68002	
6.92404	5.60641	
7.37504	-5.23616	
-7.0036	5.57021	
6.98336	5.37457	
-7.27641	5.45682	
-7.24596	-5.56028	
-6.43938	5.46614	
-6.65241	5.4432	
6.88421	-5.19916	
-7.20057	-5.49356	
-6.64252	7.10856	
7.13415	-4.5619	
6.25209	7.34888	
6.51503	-4.28477	
6.96765	3.8836	
-6.88586	4.78452	
6.94011	4.33809	
-7.9165	-5.37575	
5.27638	3.99008	
-5.46117	4.04066	
5.66565	-4.79795	
5.18446	-4.80853	
-5.192	-4.95412	
6.49855	-5.53664	
-6.33937	-4.49768	
3.25102	4.84164	
2.08533	-5.0836	
-5.49954	5.15227	
-5.69983	-5.15655	
-6.14343	-5.0325	
5.35174	4.19504	
-3.82521	-5.019	
-5.24315	-4.52039	
4.73725	4.61584	
3.20047	-4.45164	
4.34733	-4.1754	
-5.14217	5.51067	
-4.87789	-5.21882	
-4.89967	5.19042	
-5.72136	-4.74078	
4.65171	6.01581	
6.45296	-4.7251	
-6.60299	4.74249	
2.22669	4.5771	
-4.40717	4.50089	
-5.37147	-5.07003	
-5.48827	-4.87878	
5.44294	4.7053	
-5.36829	4.74991	
-5.23009	5.47331	
5.92863	-5.69148	
2.68162	5.96573	
-4.66892	-4.4628	
-4.82743	-8.99662	
5.6341	-5.35597	
-0.553032	-3.56237	
-8.42116	7.93296	
9.37024	6.62232	
4.7759	5.55687	
-5.77052	-4.9849	
-3.87118	5.63771	
5.54006	5.31606	
4.89333	-6.214	
5.2789	8.06957	
0.0480245	6.94402	
1.00971	-4.15963	
-4.15023	-5.24552	
4.10163	4.65407	
4.24798	4.23112	
4.6951	4.57986	
4.26566	4.14655	
3.89235	4.50522	
-4.4305	-3.62926	
5.63755	3.93965	
4.52738	4.5284	
4.71644	-3.60197	
4.45741	4.77933	
-4.47535	-4.72859	
-5.07513	-3.97341	
-4.75553	3.71862	
5.2932	-2.36883	
4.64877	4.15799	
-4.75549	3.02872	
-5.27832	-2.28426	
-5.19321	3.79917	
4.57045	-2.97226	
4.75981	-3.88249	
-5.14995	1.94983	
-4.67871	2.23512	
-4.69253	3.71281	
-4.56315	-3.63757	
5.17249	-3.25352	
4.51383	3.5959	
-4.28179	3.71767	
4.51048	2.81417	
-3.97498	2.58286	
